id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
75558d96-fd97,19XFB2F5XFE226548,10995.0,76760.0,HNR1965A,2015.0,Honda,Civic,LX,Sedan,Car,FWD,Automatic,Unleaded,1.8,I,lithia auto stores,150 North Bartlett,Medford,OR,97501
13a013a9-9ace,1GNSKJKC8FR655146,31904.0,95755.0,21FL39A,2015.0,Chevrolet,Suburban,LT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.3,V,beck motor company,1905 N. Garfield Ave.,Pierre,SD,57501
6be4e88f-2fdd,1HGCT2B81FA003030,17999.0,50661.0,CVP06651B,2015.0,Honda,Accord,EX-L V-6,Coupe,Car,FWD,Automatic,Unleaded,3.5,V,imperial valley chevrolet buick gmc,602 Wake Avenue,El Centro,CA,92243
66fcdd88-bffb,1C6RR7NM3FS504905,31999.0,89982.0,TPU15743A,2015.0,RAM,Ram 1500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Diesel,3.0,V,towbin alfa romeo,2550 S Jones Blvd,Las Vegas,NV,89146
1382012b-8e81,3GCUKSEC1FG262561,37973.0,64398.0,P6949,2015.0,Chevrolet,Silverado 1500,LTZ,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,chevrolet buick gmc of murfreesboro,960 John R Rice Blvd,Murfreesboro,TN,37129
dfe2883d-f10e,1C4BJWEG8FL651110,29930.0,62717.0,20157B,2015.0,Jeep,Wrangler Unlimited,Sahara,SUV,Truck,4WD,Manual,Unleaded,3.6,V,hertrich ford of elkton,503 East Pulaski Highway,Elkton,MD,21921
0162fbf5-8fac,1C4PJMBS9FW681508,18950.0,100974.0,FW681508,2015.0,Jeep,Cherokee,Trailhawk,SUV,Truck,4WD,Automatic,Unleaded,3.2,V,john vance auto group,5322 S. Division Street,Guthrie,OK,73044
65f73210-dbd0,1C6RR7LT8FS694467,34999.0,43063.0,CH3116A,2015.0,RAM,Ram 1500 Pickup,SLT,Pickup,Truck,4WD,Automatic,Unleaded,5.7,V,west hills honda,520 West Hills Blvd,Bremerton,WA,98312
dba642ac-3b0b,2FMHK6D86FBA04704,19245.0,81432.0,6U04704,2015.0,Ford,Flex,Limited,Crossover,Truck,4WD,Automatic,Unleaded,3.5,V,mccrocklin ford,683 North Eighth,Middletown,IN,47356
f07ec83b-ade9,1C4PJMCS5FW792877,,70694.0,KU554B,2015.0,Jeep,Cherokee,Latitude,SUV,Truck,4WD,Automatic,Unleaded,3.2,V,blaise alexander hyundai,1703 W College Avenue,State College,PA,16801.0
14fa3ee5-491c,1FM5K8D82FGA83571,18988.0,92711.0,4203A,2015.0,Ford,Explorer,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,3.5,V,leonardtown ford,26322 Point Lookout Road,Leonardtown,MD,20650
3c8c940e-3b1c,1FTEW1EG7FKE05754,,101217.0,FKE05754,2015.0,Ford,F-150,XLT,Pickup,Truck,4WD,Automatic,Unleaded,3.5,V,lithia chevrolet of redding,200 E Cypress Ave,Redding,CA,96002
9635c618-637b,JA4AZ3A38FZ011055,12960.0,91455.0,4482,2015.0,Mitsubishi,Outlander,SE,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,gallagher buick gmc,325 Columbus Blvd,New Britain,CT,06051
a371eedb-430a,1FT8W3BT8FED20592,,141726.0,11898N,2015.0,Ford,F-350 Super Duty,XL,Pickup,Truck,4WD,Automatic,Diesel,6.7,V,mcspadden ford inc,601 North Broad Street,Globe,AZ,85501
df6e2400-d416,1GKS2GKC2FR690362,,107400.0,MT21115A,2015.0,GMC,Yukon XL,SLE,SUV,Truck,4WD,Automatic,Unleaded,5.3,V,schmidt auto group,1501 Broadway St,Mount Vernon,IL,62864
10b89699-b313,3TMJU4GN2FM186616,34144.0,41910.0,S-G534380,2015.0,Toyota,Tacoma,PreRunner,Pickup,Truck,RWD,Automatic,Unleaded,4.0,V,moss bros. chrysler dodge jeep ram fiat moreno valley,27810 Eucalyptus Ave,Moreno Valley,CA,92555.0
a2600801-2700,3MZBM1U72FM173970,10988.0,92353.0,MD12713A,2015.0,Mazda,MAZDA3,i Sport,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,wallace cadillac,3555 Se Federal Hwy,Stuart,FL,34997.0
824d40bd-daed,2T3YFREV4FW230008,20995.0,52284.0,2102079,2015.0,Toyota,RAV4,Limited,SUV,Truck,FWD,Automatic,Unleaded,2.5,I,ball honda,2135 National City Blvd,National City,CA,91950
492d97f6-75f2,1C4RJFAG2FC790802,20798.0,59025.0,2452P,2015.0,Jeep,Grand Cherokee,Laredo E,SUV,Truck,4WD,Automatic,E85 / Unleaded,3.6,V,serpentini auto group,1107 North Main Street,Orrville,OH,44667
1cc36254-02b3,1C3CCCBB5FN614871,13559.0,76379.0,CT10496B-3,2015.0,Chrysler,200,S,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,magic city auto group,809 Williamson Rd.,Roanoke,VA,24016
ed8d4eb2-4f6f,1FMJK1GT8FEF44175,23977.0,80598.0,21-845,2015.0,Ford,Expedition,XL,SUV,,4WD,Automatic,Unleaded,,,sullivan motor company,1515 W Broadway Rd,Mesa,AZ,85202
0491b9b8-29d4,2GNFLFEK9F6283441,13900.0,135429.0,Q50699A,2015.0,Chevrolet,Equinox,1LT,SUV,Truck,4WD,Automatic,E85 / Unleaded,2.4,I,mcgrath volkswagen of marion,675 Blairs Ferry Rd,Marion,IA,52302
d1473d63-a4e5,5TDZK3DC5FS583887,11995.0,95786.0,300087H,2015.0,Toyota,Sienna,L,Minivan,Truck,FWD,Automatic,Unleaded,3.5,V,car depot miami,30005 South Dixie Highway,Homestead,FL,33033
8b9f4c51-2a57,4A4AP3AU6FE024536,,92583.0,45032,2015.0,Mitsubishi,Outlander Sport,ES,SUV,Truck,FWD,Automatic,Unleaded,2.0,I,centraltxautos.com,12200 Ford Road,Austin,TX,78704
dbfb06ea-6a39,2GNFLFEK9F6437470,16616.0,25719.0,212150A,2015.0,Chevrolet,Equinox,1LT,SUV,Truck,4WD,Automatic,E85 / Unleaded,2.4,I,bergstrom chevrolet of appleton,2245 W College Ave,Appleton,WI,54914
78e3e0ca-77f1,WDDSJ4EB7FN225959,23948.0,60699.0,FN225959,2015.0,Mercedes-Benz,CLA-Class,CLA250,Coupe,Car,FWD,Automatic,Premium Unleaded,2.0,I,grand motorcars marietta,1860 Roswell Road,Marietta,GA,30062
8504caee-91d7,2G1FZ1EE7F9700471,66999.0,7415.0,P4904,2015.0,Chevrolet,Camaro,Z/28,Coupe,Car,RWD,Manual,Premium Unleaded,7.0,V,country credit center,612 Blackwell Rd,Warrenton,VA,20186
0c7b5e28-1a3a,WMWXP7C50F2A42384,15500.0,37665.0,A42384,2015.0,MINI,Cooper,S,Hatchback,Car,FWD,Manual,Premium Unleaded,2.0,I,bayside kia of waldorf,3188 Crain Highway,Waldorf,MD,20603.0
497a5a7b-217b,1C4RJEAGXFC825628,20224.0,55587.0,1HY734B,2015.0,Jeep,Grand Cherokee,Laredo,SUV,Truck,RWD,Automatic,E85 / Unleaded,3.6,V,chapman volkswagen,3700 N. 89Th Street,Scottsdale,AZ,85251
ca7ef73f-1908,2T3DFREV6FW358796,20499.0,43885.0,15779A,2015.0,Toyota,RAV4,Limited,SUV,Truck,4WD,Automatic,Unleaded,2.5,I,della mazda,92 Quaker Road,Queensbury,NY,12804
428da4da-6c62,2G1FF1E37F9223497,21495.0,66911.0,21TT205B,2015.0,Chevrolet,Camaro,2LT,Coupe,Car,RWD,Automatic,Unleaded,3.6,V,toyota of bowling green,2398 Scottsville Road,Bowling Green,KY,42104
5af1e9f9-c50f,3C4PDCAB1FT637513,11450.0,86143.0,XU637513,2015.0,Dodge,Journey,SE,SUV,Truck,FWD,Automatic,Unleaded,2.4,I,freedom chrysler dodge jeep ram of harrisburg,6060 Allentown Blvd,Harrisburg,PA,17112
f1e929be-a4c5,1C4PJLCB4FW655536,14500.0,82141.0,P12334A,2015.0,Jeep,Cherokee,Latitude,SUV,Truck,FWD,Automatic,Unleaded,2.4,I,mcgrath hyundai of cedar rapids,1040 N. Center Point Road,Hiawatha,IA,52233.0
305735bb-cd58,1C4PJLCB8FW642725,17999.0,36810.0,B6306,2015.0,Jeep,Cherokee,Latitude,SUV,Truck,FWD,Automatic,Unleaded,2.4,I,sisbarro chevrolet buick,4211 Nm Hwy 549,Deming,NM,88030.0
e7c1d358-631a,3VWLA7AJ5FM280057,9695.0,62350.0,3131,2015.0,Volkswagen,Jetta,TDI S,Sedan,Car,FWD,Automatic,Diesel,2.0,I,mira auto sales llc,4807 Fayetteville Road,Raleigh,NC,27603
dceb6bf2-58ea,2FMTK4J81FBB15535,14490.0,126714.0,N5555A,2015.0,Ford,Edge,SEL,Crossover,Truck,4WD,Automatic,Unleaded,3.5,V,sondalle ford lincoln,563 N. Washington Street,Berlin,WI,54923
da01e832-7f68,2T3DFREV2FW260851,16999.0,81833.0,348DSL,2015.0,Toyota,RAV4,Limited,SUV,Truck,4WD,Automatic,Unleaded,2.5,I,spitzer cadillac,1891 Blinker Parkway,Du Bois,PA,15801.0
1497aebc-f818,3N1AB7AP2FY252157,,150980.0,TR-103,2015.0,Nissan,Sentra,SV,Sedan,Car,FWD,Automatic,Unleaded,1.8,I,dfw autobahn,6801 Randol Mill Road,Fort Worth,TX,76120
98e26501-899d,JF2SJAUC9FH441797,15014.0,93373.0,S441797A,2015.0,Subaru,Forester,i Touring,SUV,Truck,4WD,Automatic,Unleaded,2.5,H,,,,,
22e4ff0b-3644,1C4PJLAB2FW731242,10550.0,112659.0,V103236B,2015.0,Jeep,Cherokee,Sport,SUV,Truck,FWD,Automatic,Unleaded,2.4,I,leith lincoln,2350 Capital Summit Ct.,Raleigh,NC,27616
81aadce6-7bd0,2T2BK1BA4FC291417,28900.0,78067.0,M00780A,2015.0,Lexus,RX,F Sport,SUV,Truck,4WD,Automatic,Premium Unleaded,3.5,V,honda of newnan,391 Newnan Crossing Bypass,Newnan,GA,30265
ce0088ab-0c5c,5J8TB3H38FL016995,,54800.0,A4013A,2015.0,Acura,RDX,Base,SUV,Truck,FWD,Automatic,Premium Unleaded,3.5,V,hiley automotive group,6591 Highway 72 West,Huntsville,AL,35806
607f1e3b-4e4e,3GTU2WEC3FG102169,37090.0,76665.0,M88588G,2015.0,GMC,Sierra 1500 Denali,Denali,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,hendrick honda of charleston,1539 Savannah Highway,Charleston,SC,29407
bf08f62c-bb6e,1G11C5SL4FU150798,12900.0,82090.0,150798A,2015.0,Chevrolet,Malibu,1LT,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,burt watson chevrolet,7468 Midland Rd,Freeland,MI,48623
6bae6214-7fb2,ML32A3HJ3FH006392,6795.0,60265.0,449-FH006392,2015.0,Mitsubishi,Mirage,DE,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,silver star motors,257 West Avenue,Tallmadge,OH,44278.0
4f849be1-4e1d,2HKRM4H76FH613272,23995.0,47273.0,21S456A,2015.0,Honda,CR-V,EX-L,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,rogers subaru,1720 21st Street,Lewiston,ID,83501.0
b9a15321-18d7,1GKKVRKD5FJ157688,18985.0,111598.0,FJ157688,2015.0,GMC,Acadia,SLT1,SUV,Truck,4WD,Automatic,Unleaded,3.6,V,zeigler ford of lowell,11979 E Fulton Rd,Lowell,MI,49331
7b97ceb4-9682,2T1BURHEXFC473825,13822.0,69555.0,P337861B,2015.0,Toyota,Corolla,LE,Sedan,Car,FWD,Automatic,Unleaded,1.8,I,nissan of cookeville,501 Neal St.,Cookeville,TN,38501
26706c94-a31b,1FTYR2CMXFKB04995,22000.0,122112.0,FKB04995,2015.0,Ford,Transit,Base,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,3.7,V,rairdon's chrysler dodge jeep ram of monroe,16413 W Main St,Monroe,WA,98272
45d10362-a671,19UUB2F75FA016422,17902.0,84790.0,JPC9675A,2015.0,Acura,TLX,Advance Package,Sedan,Car,FWD,Automatic,Premium Unleaded,3.5,V,galpin motors,15505 Roscoe Blvd.,North Hills,CA,91343
bfe0bfbf-46a6,JTDZN3EU9FJ029926,11998.0,120738.0,,2015.0,Toyota,Prius v,Four,Wagon,Car,FWD,Automatic,Electric / Unleaded,1.8,I,valencia auto center,23955 Creekside Rd V,Santa Clarita,CA,91355.0
7b02070e-46a6,1C4RJEBG2FC727532,18980.0,102249.0,V164,2015.0,Jeep,Grand Cherokee,Limited,SUV,Truck,RWD,Automatic,E85 / Unleaded,3.6,V,bobby duby motors,4215 Georgia Street,Amarillo,TX,79110
3d8c1156-f7a0,1FTEX1CF4FKD93649,15500.0,,1M062B,2015.0,Ford,F-150,XL,Pickup,Truck,RWD,Automatic,E85 / Unleaded,5.0,V,"mid-tenn ford truck sales, inc.",1319 Foster Avenue,Nashville,TN,37210
1bec65f4-f31e,2GKFLXE34F6250259,14000.0,105268.0,,2015.0,GMC,Terrain,SLT-1,SUV,Truck,4WD,Automatic,Unleaded / Unleaded,3.6,V,automix motor group,1500 Gar Highway,Swansea,MA,02777
f1cd9f8b-e538,1C3CCCAB5FN744215,12374.0,92992.0,C506732B,2015.0,Chrysler,200,Limited,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,straub honda,200 Straub Dr,Triadelphia,WV,26059
e3fb23f7-621e,1GKS2HKC4FR228407,30000.0,119371.0,18019RA,2015.0,GMC,Yukon XL,SLT,SUV,Truck,4WD,Automatic,Unleaded,5.3,V,peruzzi mazda,140 Lincoln Hwy,Fairless Hills,PA,19030
ad980245-08af,JTHKD5BH4F2216832,15488.0,88103.0,S18327,2015.0,Lexus,CT,Premium,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,I,maita automotive group,1485 River Park Dr Ste 100,Sacramento,CA,95815
c3bf71f2-41fc,5XYKT4A79FG574926,13991.0,92247.0,K1593A,2015.0,Kia,Sorento,LX,SUV,Truck,FWD,Automatic,Unleaded,3.3,V,brewbaker dodge chrysler jeep ram fiat,300 Eastern Blvd,Montgomery,AL,36117
4ca2057d-1996,5XXGM4A79FG457581,9785.0,123017.0,P457581,2015.0,Kia,Optima,LX,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,serra automotive group,1500 Center Point Parkway,Birmingham,AL,35215
6f11f594-07b8,1C4AJWBG0FL525825,27975.0,52852.0,,2015.0,Jeep,Wrangler,Sahara,SUV,Truck,4WD,Manual,Unleaded,3.6,V,asbury automotive dealer services,1797 Founders Parkway,Alpharetta,GA,30009
f1a9c3b1-b2ef,WAUAFAFL6FN005321,15792.0,86211.0,P1676A,2015.0,Audi,A4,Premium,Sedan,Car,FWD,Automatic,Premium Unleaded,2.0,I,hendrick volkswagen of concord,7500 Hendrick Auto Plaza Nw,Concord,NC,28027
05354d2d-85ca,5NPE24AF8FH216796,15900.0,46994.0,Z7441,2015.0,Hyundai,Sonata,SE,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,d-patrick nissan,4200 E Division Street,Evansville,IN,47715.0
e64b0faa-71a6,5N1AR2MM5FC693167,,36079.0,,2015.0,Nissan,Pathfinder,SV,SUV,Truck,4WD,Automatic,Unleaded,,,auto connection,9100 Centreville Road,Manassas,VA,20110
2f2487f3-0739,2C3CDZATXFH764929,25689.0,59887.0,FH764929,2015.0,Dodge,Challenger,R/T,Coupe,Car,RWD,Automatic,Unleaded,5.7,V,performance ford truck country,1877 West 2425 South,Woods Cross,UT,84087
24a0b9d4-6ada,4S3BNBF68F3040366,13000.0,88989.0,EU040366,2015.0,Subaru,Legacy,2.5i Premium,Sedan,Car,4WD,Automatic,Unleaded,2.5,H,heritage toyota catonsville,6324 Baltimore Ntl Pike,Baltimore,MD,21228
903db619-44ab,5NPE34AF7FH202756,,22922.0,MAS215,2015.0,Hyundai,Sonata,Sport,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,mighty auto sales inc,7850 Riverdale Drive Northwest,Ramsey,MN,55303.0
5679be9e-6b92,3GTU2VEC5FG472632,33970.0,134520.0,42390A,2015.0,GMC,Sierra 1500,SLT,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,billion mazda,3405 South Westport Ave.,Sioux Falls,SD,57106
e921a5c3-5660,5N1AT2MT3FC893814,13750.0,117995.0,H22007A,2015.0,Nissan,Rogue,SL,Crossover,Truck,FWD,Automatic,Unleaded,2.5,I,greg leblanc toyota,220 South Hollywood Road,Houma,LA,70360
d4110605-20c6,1GCVKREC0FZ191284,25995.0,122224.0,P14856B,2015.0,Chevrolet,Silverado 1500,LT,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,bachman chevrolet,9650 Bluegrass Parkway,Louisville,KY,40299
9dd87f2d-c8ba,1C4BJWEGXFL552434,30125.0,81773.0,263523,2015.0,Jeep,Wrangler Unlimited,Sahara,SUV,Truck,4WD,Manual,Unleaded,3.6,V,billion toyota of clinton,2435 Lincolnway,Clinton,IA,52732
f0a6902b-6389,3GCUKREC5FG166036,,126246.0,M3285,2015.0,Chevrolet,Silverado 1500,LT,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,barnes crossing volkswagen,3973 North Gloster Street,Tupelo,MS,38804
7832a3c4-1957,1C4RDJAG0FC786595,24265.0,60172.0,B218252T,2015.0,Dodge,Durango,SXT Plus,SUV,Truck,4WD,Automatic,E85 / Unleaded,3.6,V,van horn chrysler dodge jeep ram fiat,3000 County Highway C,Plymouth,WI,53073
f93508cd-6e5b,2C4JRGAG1FR528546,8994.0,141522.0,M01204B,2015.0,RAM,Ram Cargo Van,Tradesman,Cargo Van,Truck,FWD,Automatic,E85 / Unleaded,3.6,V,hendrick automotive group,6030 E Independence Blvd,Charlotte,NC,28212
ca6e6d1d-c99e,WDCGG8JB3FG345123,22598.0,69932.0,FG345123,2015.0,Mercedes-Benz,GLK-Class,GLK350,SUV,Truck,4WD,Automatic,Premium Unleaded,3.5,V,autonation subaru spokane valley,10000 E Sprague Ave,Spokane,WA,99206
aa9af57f-b329,3GCUKREC5FG477093,31499.0,47256.0,XA7933,2015.0,Chevrolet,Silverado 1500,LT,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,rochester toyota,4365 Canal Place Southeast,Rochester,MN,55904.0
0ee1d15c-e218,3VWLA7AJ0FM272397,11250.0,101560.0,DP58754A,2015.0,Volkswagen,Jetta,TDI S,Sedan,Car,FWD,Automatic,Diesel,2.0,I,anderson motor company of crystal lake,360 South Illinois Route 31,Crystal Lake,IL,60012
1baeca3f-19be,2C4RDGBGXFR508750,,92863.0,54929,2015.0,Dodge,Grand Caravan,SE,Minivan,Truck,FWD,Automatic,E85 / Unleaded,3.6,V,auto one,808 E Division,Arlington,TX,76011
07f07752-0b64,JTHBK1GGXF2156893,21995.0,49475.0,156893,2015.0,Lexus,ES,350,Sedan,Car,FWD,Automatic,Unleaded,3.5,V,scenic city cars,423 Signal Mountain Road,Chattanooga,TN,37405
fab13a8c-cb3c,YV140MFK3F2355284,13988.0,65398.0,30155A,2015.0,Volvo,S60,T5 Premier,Sedan,Car,FWD,Automatic,Premium Unleaded,2.0,I,garlyn shelton mazda of temple,5700 Sw H K Dodgen Loop 363,Temple,TX,76504
3d4c796c-2ca1,WMEEJ9AA6FK826963,8888.0,,15405,2015.0,smart,fortwo,Electric Drive,Coupe,Car,RWD,Automatic,Electric,,,dan porter honda,2391 I94 Business Loop E,Dickinson,ND,58601
d01698c1-7bdb,1C4HJWEG7FL704163,27990.0,92159.0,C21J135A,2015.0,Jeep,Wrangler Unlimited,Sahara,SUV,Truck,4WD,Manual,Unleaded,3.6,V,ewald cjdr oconomowoc,36833 E Wisconsin Ave,Oconomowoc,WI,53066
bd872950-040c,4T1BF1FK3FU115856,15995.0,62321.0,115856,2015.0,Toyota,Camry,LE,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,lewis clark auto sales,1425 21St Street,Lewiston,ID,83501
1fbfca6d-8b1f,YV1612TKXF1354444,19900.0,57008.0,G7731P,2015.0,Volvo,S60,T5 Premier,Sedan,Car,4WD,Automatic,Premium Unleaded,2.5,I,gates of elkhart,2405 Cassopolis Street,Elkhart,IN,46514
0be7385e-94c4,1GNSKKKC8FR278825,34073.0,117888.0,G15045A,2015.0,Chevrolet,Suburban,LTZ,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.3,V,kelly buick gmc,585 State Road,Emmaus,PA,18049
1ec29db7-e947,1C4BJWDG4FL555203,24959.0,105207.0,593884C,2015.0,Jeep,Wrangler Unlimited,Sport,SUV,Truck,4WD,Automatic,Unleaded,3.6,V,land rover schaumburg,920 W Golf Rd,Schaumburg,IL,60194
c4bfbac3-17a1,1C4RJFBG4FC759498,21990.0,68550.0,12148A,2015.0,Jeep,Grand Cherokee,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,3.6,V,galeana chrysler dodge jeep ram fiat,14375 S Tamiami Trl,Fort Myers,FL,33912
b249095e-37eb,1FM5K8D8XFGB06059,19999.0,66549.0,061837NA,2015.0,Ford,Explorer,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,3.5,V,darcars toyota of baltimore,6007 Eastern Avenue,Baltimore,MD,21224
593b010b-9435,5XXGM4A72FG365552,,142864.0,26563A,2015.0,Kia,Optima,LX,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,koons of culpeper,401 James Madison Hwy,Culpeper,VA,22701
5e162ae8-99b0,3GTU2VEC1FG266224,28061.0,103118.0,BP2917,2015.0,GMC,Sierra 1500,SLT,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,southern dodge chrysler jeep ram fiat - norfolk airport,2747 N Military Hwy,Norfolk,VA,23518
1a93ee63-e434,1C3CCCBB1FN760376,13578.0,74904.0,DM1219C,2015.0,Chrysler,200,S,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,hendrick subaru,2929 John Hawkins Parkway,Hoover,AL,35244
f822a425-a5dd,1GC1KWEGXFF619234,52991.0,65084.0,CP1660,2015.0,Chevrolet,Silverado 2500HD,LTZ,Pickup,Truck,4WD,Automatic,E85 / Unleaded,6.0,V,fisher chrysler dodge jeep ram fiat,349 East 32Nd Street,Yuma,AZ,85364
69ee4596-d752,2C3CDZAT9FH794309,30998.0,44669.0,PU02235T,2015.0,Dodge,Challenger,R/T,Coupe,Car,RWD,Manual,Unleaded,5.7,V,dick hannah kia,3400 Ne Auto Mall Drive,Vancouver,WA,98662.0
1d90e580-e850,2GNALBEK9F1148654,10000.0,136083.0,A3264E,2015.0,Chevrolet,Equinox,1LT,SUV,Truck,FWD,Automatic,E85 / Unleaded,2.4,I,randy wise chevrolet,5100 Clio Road,Flint,MI,48504.0
5d3069f0-a38c,5TDYK3DC8FS638182,21475.0,74118.0,T25936B,2015.0,Toyota,Sienna,XLE,Minivan,Truck,FWD,Automatic,Unleaded,3.5,V,bert ogden nissan,721 North Jackson Rd,Mcallen,TX,78501
00776a55-dfa6,2HKRM4H32FH638845,,62915.0,S1896A,2015.0,Honda,CR-V,LX,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,douglass subaru,2501 W Loop 340,Waco,TX,76712
c4c502a9-49e7,3FA6P0HD8FR233636,16175.0,65620.0,H20634,2015.0,Ford,Fusion,SE,Sedan,Car,FWD,Automatic,Unleaded,1.5,I,walker kia,1515 Dorchester Dr,Alexandria,LA,71301
4b3fe0f2-67d1,2C3CDZFJ2FH773177,,36574.0,W20222A,2015.0,Dodge,Challenger,Scat Pack,Coupe,Car,RWD,Manual,Premium Unleaded,6.4,V,team huntsville chrysler dodge jeep ram,130 I-45 South,Huntsville,TX,77340.0
d475160f-7edb,JTDKDTB35F1582024,11800.0,109424.0,TO21L114B,2015.0,Toyota,Prius c,One,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.5,I,west-herr kia,3565 Southwestern Blvd.,Orchard Park,NY,14127
431e7aee-a1da,1C3CCCCG9FN665235,13451.0,99656.0,P12438A,2015.0,Chrysler,200,C,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.6,V,pinnacle nissan,7601 E Frank Lloyd Wright Blvd,Scottsdale,AZ,85260
5b70e3e0-6e3c,2FMTK4K98FBB61970,19500.0,79048.0,PN9701,2015.0,Ford,Edge,Titanium,Crossover,Truck,4WD,Automatic,Premium Unleaded,2.0,I,five star toyota of milledgeville ga,2816 N Columbia St,Milledgeville,GA,31061
97034d3a-1d37,3HGGK5G5XFM737138,12836.0,36866.0,HWQ201074A,2015.0,Honda,Fit,LX,Hatchback,Car,FWD,Manual,Unleaded,1.5,I,west herr nissan of williamsville,8137 Main St,Williamsville,NY,14221
49c204b4-b2b5,1G1PC5SB0F7296907,,88889.0,296907,2015.0,Chevrolet,Cruze,1LT,Sedan,Car,FWD,Automatic,Unleaded,1.4,I,all american chevrolet of san angelo,203 North Bryant Blvd,San Angelo,TX,76903
0db721f6-e736,WMEEJ3BA0FK797844,9500.0,26591.0,20832PA,2015.0,smart,fortwo,passion,Coupe,Car,RWD,Automatic,Premium Unleaded,1.0,I,orr mitsubishi,3233 Summerhill Road,Texarkana,TX,75503.0
c8e01b38-9dd4,1GNSKKKC5FR115274,29995.0,133153.0,115274,2015.0,Chevrolet,Suburban,LTZ,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.3,V,maplewood auto mall,2529 White Bear Ave.,Maplewood,MN,55109
f609acb7-c896,1GCVKSEC1FZ294138,30500.0,87249.0,294138,2015.0,Chevrolet,Silverado 1500,LTZ,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,alpine buick gmc,3106 W County Line Rd,Littleton,CO,80129
39748707-9024,2HKRM4H5XFH703619,16000.0,102220.0,EU703619,2015.0,Honda,CR-V,EX,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,heritage subaru owings mills,9808 Reisterstown Rd,Owings Mills,MD,21117
aade42a0-1505,WP1AB2A21FLA56528,34999.0,62100.0,,2015.0,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,3.6,V,tred,220 Nw 8th Ave,Portland,OR,97209.0
8dcc9185-6cef,2T3BFREV9FW314069,15990.0,80355.0,C3474,2015.0,Toyota,RAV4,LE,SUV,Truck,4WD,Automatic,Unleaded,2.5,I,macomb automotive group,58025 Gratiot Ave.,New Haven,MI,48048
909d4b38-cc0d,4T4BF1FK6FR492297,13298.0,70103.0,BH78482A,2015.0,Toyota,Camry,LE,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,lamborghini boston,531 Boston Post Rd Rte. 20,Wayland,MA,01778
49a75bf8-5c6d,5J6RM4H76FL043392,20350.0,68525.0,DMD150A,2015.0,Honda,CR-V,EX-L,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,rick hendrick chevrolet,1500 Savannah Hwy,Charleston,SC,29407
aba3da03-2a6a,3VWD17AJ2FM247618,,100093.0,P21318,2015.0,Volkswagen,Jetta,SE,Sedan,Car,FWD,Automatic,Unleaded,1.8,I,south chicago dodge chrysler jeep inc,7340 S Western Ave,Chicago,IL,60636
9a21213e-0b48,2HKRM4H51FH681252,17750.0,58043.0,H12195B,2015.0,Honda,CR-V,EX,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,c. harper honda,106 Harper Dr,Belle Vernon,PA,15012.0
f54a7fd1-62cf,1HGCR2F72FA012139,18000.0,70500.0,FA012139,2015.0,Honda,Accord,EX,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,sterling mccall group,17800 North Fwy,Houston,TX,77090.0
d726d1b7-5e57,5XYKTDA73FG612294,16095.0,106149.0,1630035529,2015.0,Kia,Sorento,LX,SUV,Truck,4WD,Automatic,Unleaded,3.3,V,drivetime automotive group inc,4945 Clairton Blvd,Pittsburgh,PA,15236
