"wk_strt_dt","guests.x","DIRECT_MAIL_S","PRINT_S","PAID_SEARCH_S","PRINT_CONSUMER_S","PRINT_TRADE_S","DISPLAY_ALL_PHD_S","DISPLAY_PHD","DISPLAY_ZIMM","DISPLAY_WITH_CC_S","DISPLAY_ZIMM_OTHER_S","DISPLAY_ALL_S","DISPLAY_PROGRAMMATIC_S","PAID_SOCIAL_S","DISPLAY_CRUISE_CRITIC_S","DISPLAY_S","OLV_S","Display.PHD_Programmatic.S","Search.Bing.Yahoo_S","Search.Google.AdWords_S","Social.FB_S","Social.Other_S","Display.Endemic_Luxury_S","Display.Endemic_Cruises_S2","Display_Other_S2","directmail_I","revenue","Connected_TV.Hulu.I","Connected_TV.Programmatic_Video.I","Display.Afar_Media._LLC.I","Display.Amazon.I","Display.Bloomberg.I","Display.Conde_Nast.I","Display.Cruise_Critic.I","Display.CruiseCritic.I","Display.Dot_Dash_Meredith.I","Display.Hulu.I","Display.Kargo.I","Display.Kerv.I","Display.Luxury_Link.I","Display.Martini_Media.I","Display.Meredith_Corporation.I","Display.Meredith_Interactive.I","Display.MyPoints._Inc.I","Display.Northstar_Travel_Group.I","Display.PHD_Programmatic.I","Display.Programmatic_Display.I","Display.Questex_Media_Group.I","Display.Robb_Report.I","Display.Sojern.I","Display.The_Wall_Street_Journal.I","Display.The_Wall_Street_Journal_Online.I","Display.Travel_And_Leisure.com.I","Display.Travel_Curator.I","Display.Travel_Relations.I","Display.Trip_Advisor.I","Display.Wall_Street_Journal.I","Display.Worth_International_Media.I","Display.Zefr.I","Display.demandbase.com.I","Online_Video.Amazon.I","Online_Video.Dot_Dash_Meredith.I","Online_Video.Kargo.I","Online_Video.NBC_Universal_._NBC_Sports.I","Online_Video.Northstar_Travel_Group.I","Online_Video.Programmatic_Video.I","Online_Video.Questex_Media_Group.I","Online_Video.Worth_International_Media.I","Online_Video.YouTube.I","Paid_Search.Bing_Ads.I","Paid_Search.Google_AdWords.I","Paid_Social.Facebook.I","Search.Bing_Ads.I","Search.Google_AdWords.I","Search.Yahoo_Gemini.I","Social.FB_IG.I","Social.Facebook.I","Social.Instagram.I","Social.LinkedIn.I","Social.Linkedin.I","Social.Pinterest.I","Connected_TV.Hulu.S","Connected_TV.Programmatic_Video.S","Display.Afar_Media._LLC.S","Display.Amazon.S","Display.Bloomberg.S","Display.Conde_Nast.S","Display.Cruise_Critic.S","Display.CruiseCritic.S","Display.Dot_Dash_Meredith.S","Display.Hulu.S","Display.Kargo.S","Display.Kerv.S","Display.Luxury_Link.S","Display.Martini_Media.S","Display.Meredith_Corporation.S","Display.Meredith_Interactive.S","Display.MyPoints._Inc.S","Display.Northstar_Travel_Group.S","Display.PHD_Programmatic.S.1","Display.Programmatic_Display.S","Display.Questex_Media_Group.S","Display.Robb_Report.S","Display.Sojern.S","Display.The_Wall_Street_Journal.S","Display.The_Wall_Street_Journal_Online.S","Display.Travel_And_Leisure.com.S","Display.Travel_Curator.S","Display.Travel_Relations.S","Display.Trip_Advisor.S","Display.Wall_Street_Journal.S","Display.Worth_International_Media.S","Display.Zefr.S","Display.demandbase.com.S","Online_Video.Amazon.S","Online_Video.Dot_Dash_Meredith.S","Online_Video.Kargo.S","Online_Video.NBC_Universal_._NBC_Sports.S","Online_Video.Northstar_Travel_Group.S","Online_Video.Programmatic_Video.S","Online_Video.Questex_Media_Group.S","Online_Video.Worth_International_Media.S","Online_Video.YouTube.S","Paid_Search.Bing_Ads.S","Paid_Search.Google_AdWords.S","Paid_Social.Facebook.S","Search.Bing_Ads.S","Search.Google_AdWords.S","Search.Yahoo_Gemini.S","Social.FB_IG.S","Social.Facebook.S","Social.Instagram.S","Social.LinkedIn.S","Social.Linkedin.S","Social.Pinterest.S","guests.y","google_trend_SBN","google_trend_COVID","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
2020-12-27,29,0,91811.8075,55768.65,67996,23815.8075,3573.4,3573.4,0,0,0,0,3573.4,4520,0,0,0,3573.4,17271.63,38497.02,4520,0,0,0,0,0,490057.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169705,37354,0,0,105843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3573.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17271.63,38497.02,0,0,4520,0,0,0,0,29,21,56,-22.28571429,-9.142857143,-12.85714286,-40.57142857,-42.71428571,14.28571429
2021-01-03,28,0,66066.2,48023.6,24040,42026.2,7530.554,5023.79,0,2506.764,2506.764,2506.764,5023.79,4457.44,0,2506.764,0,5023.79,15824.88,32198.72,4457.44,0,2506.764,0,0,0,321266.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638188,0,0,0,417794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175477,30466,0,0,122270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5023.79,0,0,0,2506.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15824.88,32198.72,0,0,4457.44,0,0,0,0,28,20,56,-23,-10.57142857,-22.85714286,-38.57142857,-27.85714286,11.14285714
2021-01-10,33,0,66066.2,26964.27,24040,42026.2,19595.302,5213.14,0,14382.162,14382.162,14382.162,5213.14,7857.31,0,14382.162,0,5213.14,7554.01,19410.26,7857.31,0,14382.162,0,0,0,422337.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707409,0,0,0,2397027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80027,20722,0,0,249065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5213.14,0,0,0,14382.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7554.01,19410.26,0,0,7857.31,0,0,0,0,33,20,56,-24.85714286,-12.57142857,-20.85714286,-40,-28,10.71428571
2021-01-17,38,0,66066.2,18737.54,24040,42026.2,20455.576,4639.6,0,15815.976,15815.976,15815.976,4639.6,6676.35,0,15815.976,0,4639.6,7657.66,11079.88,6676.35,0,15815.976,0,0,0,368300.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690604,0,0,0,2635996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97003,13957,0,0,221803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4639.6,0,0,0,15815.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7657.66,11079.88,0,0,6676.35,0,0,0,0,38,22,55,-25.14285714,-13.71428571,-18.14285714,-41.14285714,-29.57142857,10.71428571
2021-01-24,36,0,66066.2,33532.95,24040,42026.2,14727.414,4984.41,0,9743.004,9743.004,9743.004,4984.41,6849.06,0,9743.004,0,4984.41,11081.66,22451.29,6849.06,0,9743.004,0,0,0,540863.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669019,0,0,0,1623834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88679,21828,0,0,215005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4984.41,0,0,0,9743.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11081.66,22451.29,0,0,6849.06,0,0,0,0,36,19,54,-26,-14.42857143,-26.28571429,-41.42857143,-27.57142857,10.57142857
2021-01-31,126,0,66066.2,34335.82,24040,42026.2,7247.016,548.88,0,6698.136,6698.136,6698.136,548.88,1053.98,0,6698.136,0,548.88,11611.38,22724.44,1053.98,0,6698.136,0,0,0,6050651.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49368,0,0,0,1116356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57516,24635,0,0,33038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.88,0,0,0,6698.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11611.38,22724.44,0,0,1053.98,0,0,0,0,126,29,50,-24.28571429,-12.71428571,-23,-40.85714286,-27.85714286,10.42857143
2021-02-07,175,63488.95,107472.3875,25707.22,84421.75,23050.6375,19528.338,583.98,0,18944.358,18944.358,18944.358,583.98,0,0,18944.358,0,583.98,11988.52,13718.7,0,0,18944.358,0,0,36165.5,3110665.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48388,0,0,0,3157393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71297,12754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.98,0,0,0,18944.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11988.52,13718.7,0,0,0,0,0,0,0,175,29,47,-25.28571429,-11,-28,-40,-28.14285714,10.57142857
2021-02-14,119,63488.95,107472.3875,24783.4,84421.75,23050.6375,33058.7525,673.78,0,32384.9725,32384.9725,32384.9725,673.78,0,0,32384.9725,0,673.78,12057.19,12726.21,0,0,20247.24,0,12137.7325,36165.5,2415206.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54815,0,0,0,3374540,0,0,0,0,0,0,0,0,414687,0,0,0,0,0,0,0,0,0,0,0,0,0,85111,11422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.78,0,0,0,20247.24,0,0,0,0,0,0,0,0,12137.7325,0,0,0,0,0,0,0,0,0,0,0,0,0,12057.19,12726.21,0,0,0,0,0,0,0,119,39,41,-28,-14.42857143,-27.71428571,-42,-34.71428571,13
2021-02-21,350,63488.95,107472.3875,39577.3,84421.75,23050.6375,29969.7843,666.71,0,29303.0743,29303.0743,29303.0743,666.71,0,0,29303.0743,0,666.71,21659.73,17917.57,0,0,10810.566,0,18492.5083,36165.5,3875678.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54388,0,0,0,1801761,0,0,0,0,0,0,0,0,702108,0,0,0,0,0,0,0,0,0,0,0,0,0,91638,14078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.71,0,0,0,10810.566,0,0,0,0,0,0,0,0,18492.5083,0,0,0,0,0,0,0,0,0,0,0,0,0,21659.73,17917.57,0,0,0,0,0,0,0,350,28,43,-17.71428571,-9.428571429,-10.42857143,-34.14285714,-24.85714286,8.714285714
2021-02-28,280,63488.95,107472.3875,44539.29,84421.75,23050.6375,9782.9962,260.25,0,9522.7462,9522.7462,9522.7462,260.25,802.01,0,9522.7462,0,260.25,27003.92,17535.37,0,802.01,2792.316,0,6730.4302,36165.5,3515902.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23098,0,0,0,465386,0,0,0,0,0,0,0,0,216453,0,0,0,0,0,0,0,0,0,0,0,0,0,132875,14484,0,0,0,0,0,0,97295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.25,0,0,0,2792.316,0,0,0,0,0,0,0,0,6730.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,27003.92,17535.37,0,0,0,0,0,0,802.01,280,26,51,-15,-6.857142857,-6.714285714,-32.57142857,-24.71428571,7.714285714
2021-03-07,217,1008.0525,27247.7975,39600.3,12500,14747.7975,30198.1054,12906.72,0,17291.3854,17291.3854,17291.3854,12906.72,3759.07,0,17291.3854,0,12906.72,22926.93,16673.37,0,3759.07,3422.988,0,13868.3974,18682.5,3060019.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908535,0,0,0,570498,0,0,0,0,0,0,0,0,240606,0,0,0,0,0,0,0,0,0,0,0,0,0,152384,15072,0,0,0,0,0,0,398993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12906.72,0,0,0,3422.988,0,0,0,0,0,0,0,0,13868.3974,0,0,0,0,0,0,0,0,0,0,0,0,0,22926.93,16673.37,0,0,0,0,0,0,3759.07,217,26,55,-13.28571429,-5.428571429,6.285714286,-30.28571429,-25.14285714,7.285714286
2021-03-14,278,1008.0525,27247.7975,24498.57,12500,14747.7975,20840.1183,10975.34,0,9864.7783,9864.7783,9864.7783,10975.34,3550.22,0,9864.7783,0,10975.34,10731.4,13767.17,3550.22,0,2850.006,0,7014.7723,18682.5,4035042.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9555206,0,0,0,475001,0,0,0,0,0,0,0,0,239809,0,0,0,0,0,0,0,0,0,0,0,0,0,83013,11610,0,0,93758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10975.34,0,0,0,2850.006,0,0,0,0,0,0,0,0,7014.7723,0,0,0,0,0,0,0,0,0,0,0,0,0,10731.4,13767.17,0,0,3550.22,0,0,0,0,278,20,48,-9.428571429,-4.571428571,0.571428571,-27.85714286,-26.28571429,7.285714286
2021-03-21,252,1008.0525,27247.7975,10107.65996,12500,14747.7975,21107.9107,9689.61,0,11418.3007,11418.3007,11418.3007,9689.61,5633.4,0,11418.3007,0,9689.61,4212.75,5894.909956,5633.4,0,4274.664,0,7143.6367,18682.5,3634680.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10078250,0,0,0,712444,0,0,0,0,0,0,0,0,236358,0,0,0,0,0,0,0,0,0,0,0,0,0,45462,80119,0,0,111778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9689.61,0,0,0,4274.664,0,0,0,0,0,0,0,0,7143.6367,0,0,0,0,0,0,0,0,0,0,0,0,0,4212.75,5894.909956,0,0,5633.4,0,0,0,0,252,27,46,-8.428571429,-4.142857143,13.85714286,-25.85714286,-24.57142857,6.571428571
2021-03-28,326,1008.0525,27247.7975,20839.97312,12500,14747.7975,14574.8373,8761.79,0,5813.0473,5813.0473,5813.0473,8761.79,17572.39,0,5813.0473,0,8761.79,7282.72,13557.25312,2133.47,15438.92,3186.468,0,2626.5793,18682.5,3299404.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9563903,0,0,0,531078,0,0,0,0,0,0,0,0,86457,0,0,0,0,0,0,0,0,0,0,0,0,0,63669,704022,0,0,53913,0,0,0,1345666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8761.79,0,0,0,3186.468,0,0,0,0,0,0,0,0,2626.5793,0,0,0,0,0,0,0,0,0,0,0,0,0,7282.72,13557.25312,0,0,2133.47,0,0,0,15438.92,326,20,51,-6.428571429,0.857142857,13.57142857,-25.85714286,-27.42857143,6.714285714
2021-04-04,171,79579.545,55003.41,39461.27056,38051.4,16952.01,20444.833,11241.54,0,9203.293,9203.293,9203.293,11241.54,5755.42,0,9203.293,0,11241.54,13796.9,25664.37056,2204.79,3550.63,3707.88,0,5495.413,14957.5,2350813.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5487618,0,0,0,617980,0,0,0,0,0,0,0,0,187207,0,0,0,0,0,0,0,0,0,0,0,0,0,208395,1716603,0,0,52404,0,0,0,434009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11241.54,0,0,0,3707.88,0,0,0,0,0,0,0,0,5495.413,0,0,0,0,0,0,0,0,0,0,0,0,0,13796.9,25664.37056,0,0,2204.79,0,0,0,3550.63,171,27,46,-9.571428571,-2.857142857,27.57142857,-24.42857143,-27.28571429,5.714285714
2021-04-11,294,79579.545,55003.41,52014.94331,38051.4,16952.01,23677.5536,5158.61,0,18518.9436,18518.9436,18518.9436,5158.61,8657.52,0,18518.9436,0,5158.61,18742.74,33272.20331,736.64,7920.88,3500.238,0,15018.7056,14957.5,3779076.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4255615,0,0,0,583373,0,0,0,0,0,0,0,0,282909,0,0,0,0,0,0,0,0,0,0,0,0,0,239306,2393614,0,0,22506,0,0,0,825677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158.61,0,0,0,3500.238,0,0,0,0,0,0,0,0,15018.7056,0,0,0,0,0,0,0,0,0,0,0,0,0,18742.74,33272.20331,0,0,736.64,0,0,0,7920.88,294,35,41,-8.428571429,-3.142857143,16,-25.57142857,-24.57142857,6
2021-04-18,210,79579.545,55003.41,49925.56836,38051.4,16952.01,32845.9599,15362.46,0,17483.4999,17483.4999,17483.4999,15362.46,61164.81,0,17483.4999,0,15362.46,9629.23,40296.33836,53256.54,7908.27,3484.704,0,13998.7959,14957.5,2610011.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10181371,0,0,0,580784,0,0,0,0,0,0,0,0,264057,0,0,0,0,0,0,0,0,0,0,0,0,0,108106,3822202,0,0,1512520,0,0,0,672903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15362.46,0,0,0,3484.704,0,0,0,0,0,0,0,0,13998.7959,0,0,0,0,0,0,0,0,0,0,0,0,0,9629.23,40296.33836,0,0,53256.54,0,0,0,7908.27,210,35,37,-8.714285714,-2.571428571,20.71428571,-24.57142857,-24,6.142857143
2021-04-25,463,79579.545,55003.41,56868.16599,38051.4,16952.01,30890.5364,16923.54,0,13966.9964,13966.9964,13966.9964,16923.54,56578.86,0,13966.9964,0,16923.54,2782.83,54085.33599,51395.94,5182.92,1538.652,0,12428.3444,14957.5,5426183.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16257455,0,0,0,256442,0,0,0,0,0,0,0,0,320335,0,0,0,0,0,0,0,0,0,0,0,0,0,12648,4369046,0,0,1184911,0,0,0,438111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16923.54,0,0,0,1538.652,0,0,0,0,0,0,0,0,12428.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,2782.83,54085.33599,0,0,51395.94,0,0,0,5182.92,463,39,39,-7.428571429,-0.857142857,28.85714286,-23.28571429,-24.14285714,5.428571429
2021-05-02,435,39285.164,55003.41,79204.33345,38051.4,16952.01,21840.2,12362.01,0,9478.19,9478.19,9478.19,12362.01,21379.18,0,9478.19,0,12362.01,28272.76,50931.57345,18862.93,2516.25,1985.112,0,7493.078,32585.4,4405598.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4342326,0,0,0,330852,0,0,0,0,0,0,0,0,230558,0,0,0,0,0,0,0,0,0,0,0,0,0,357439,3525800,0,0,670659,0,0,0,268140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12362.01,0,0,0,1985.112,0,0,0,0,0,0,0,0,7493.078,0,0,0,0,0,0,0,0,0,0,0,0,0,28272.76,50931.57345,0,0,18862.93,0,0,0,2516.25,435,44,31,-5.571428571,3.285714286,26.57142857,-22.14285714,-23.85714286,4.857142857
2021-05-09,327,39285.164,20262.25,66467.87354,12500,7762.25,25780.4379,13646.07,0,12134.3679,12134.3679,12134.3679,13646.07,47947.58,0,12134.3679,0,13646.07,23526.72,42941.15354,45563.62,2383.96,5195.1,0,6939.2679,32585.4,2986716.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6174257,0,0,0,865850,0,0,0,0,0,0,0,0,213278,0,0,0,0,0,0,0,0,0,0,0,0,0,513965,3325465,0,0,1415878,0,0,0,231908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13646.07,0,0,0,5195.1,0,0,0,0,0,0,0,0,6939.2679,0,0,0,0,0,0,0,0,0,0,0,0,0,23526.72,42941.15354,0,0,45563.62,0,0,0,2383.96,327,31,31,-6.142857143,2.857142857,33.57142857,-20.71428571,-24.42857143,4.714285714
2021-05-16,304,39285.164,20262.25,67393.27239,12500,7762.25,24626.9596,13559.06,0,11067.8996,11067.8996,11067.8996,13559.06,41426.41,0,11067.8996,0,13559.06,23011.1,44382.17239,39070.52,2355.89,4340.004,0,6727.8956,32585.4,3345103.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5933847,0,0,0,723334,0,0,0,0,0,0,0,0,206084,0,0,0,0,0,0,0,0,0,0,0,0,0,566166,2846929,0,0,1212443,0,0,0,227406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13559.06,0,0,0,4340.004,0,0,0,0,0,0,0,0,6727.8956,0,0,0,0,0,0,0,0,0,0,0,0,0,23011.1,44382.17239,0,0,39070.52,0,0,0,2355.89,304,41,26,-5.571428571,1.857142857,40.28571429,-20.57142857,-23.28571429,4.714285714
2021-05-23,397,39285.164,20262.25,72101.48103,12500,7762.25,22325.5875,14647.87,0,7677.7175,7677.7175,7677.7175,14647.87,25624.33,0,7677.7175,0,14647.87,24630.56,47470.92103,23275.16,2349.17,2742.918,0,4934.7995,32585.4,4328876.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5507186,0,0,0,457153,0,0,0,0,0,0,0,0,171552,0,0,0,0,0,0,0,0,0,0,0,0,0,509133,2886256,0,0,642437,0,0,0,261507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14647.87,0,0,0,2742.918,0,0,0,0,0,0,0,0,4934.7995,0,0,0,0,0,0,0,0,0,0,0,0,0,24630.56,47470.92103,0,0,23275.16,0,0,0,2349.17,397,39,23,-4.285714286,3.285714286,38.57142857,-20.14285714,-24.71428571,4.571428571
2021-05-30,298,39285.164,20262.25,53302.82468,12500,7762.25,10173.6825,7330.84,0,2842.8425,2842.8425,2842.8425,7330.84,5761.15,0,2842.8425,0,7330.84,18121.61,35181.21468,5429.17,331.98,51.114,0,2791.7285,32585.4,2955686.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565840,0,0,0,8519,0,0,0,0,0,0,0,0,93939,0,0,0,0,0,0,0,0,0,0,0,0,0,340940,1505371,0,0,155768,0,0,0,40954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7330.84,0,0,0,51.114,0,0,0,0,0,0,0,0,2791.7285,0,0,0,0,0,0,0,0,0,0,0,0,0,18121.61,35181.21468,0,0,5429.17,0,0,0,331.98,298,36,22,-4.285714286,4.142857143,54.14285714,-20.71428571,-30.42857143,5.857142857
2021-06-06,361,79176.43,55022.8,41173.7137,55022.8,0,19678.7796,5837.52,0,13841.2596,13841.2596,13841.2596,5837.52,5093.85,0,13841.2596,0,5837.52,18627.75,22545.9637,2772.91,2320.94,5657.97,0,8183.2896,74821.75,3166326.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607634,0,0,0,942995,0,0,0,0,0,0,0,0,261450,0,0,0,0,0,0,0,0,0,0,0,0,0,447245,998199,0,0,59815,0,0,0,272874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5837.52,0,0,0,5657.97,0,0,0,0,0,0,0,0,8183.2896,0,0,0,0,0,0,0,0,0,0,0,0,0,18627.75,22545.9637,0,0,2772.91,0,0,0,2320.94,361,49,19,-3.428571429,3.857142857,48.28571429,-18.42857143,-24.57142857,4.571428571
2021-06-13,473,79176.43,55022.8,20114.55136,55022.8,0,22310.1469,5824.13,0,16486.0169,16486.0169,16486.0169,5824.13,6156,0,16486.0169,0,5824.13,8176.34,11938.21136,2958.16,3197.84,7854.57,0,8631.4469,74821.75,6214209.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684641,0,0,0,1309095,0,0,0,0,0,0,0,0,272842,0,0,0,0,0,0,0,0,0,0,0,0,0,274461,139469,0,0,65134,0,0,0,279577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5824.13,0,0,0,7854.57,0,0,0,0,0,0,0,0,8631.4469,0,0,0,0,0,0,0,0,0,0,0,0,0,8176.34,11938.21136,0,0,2958.16,0,0,0,3197.84,473,42,19,-2.857142857,5,55.28571429,-16.42857143,-25.71428571,4.285714286
2021-06-20,575,79176.43,55022.8,29729.9,55022.8,0,20575.2882,5835.49,0,14739.7982,14739.7982,14739.7982,5835.49,51094.89,0,14739.7982,0,5835.49,9968.8,19761.1,47905.83,3189.06,6377.886,0,8361.9122,74821.75,6505589.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716206,0,0,0,1062981,0,0,0,0,0,0,0,0,253665,0,0,0,0,0,0,0,0,0,0,0,0,0,324232,90314,0,0,1967599,0,0,0,307521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5835.49,0,0,0,6377.886,0,0,0,0,0,0,0,0,8361.9122,0,0,0,0,0,0,0,0,0,0,0,0,0,9968.8,19761.1,0,0,47905.83,0,0,0,3189.06,575,36,18,-4.142857143,1.714285714,50.14285714,-16.85714286,-26.28571429,4.428571429
2021-06-27,423,79176.43,55022.8,11702.73,55022.8,0,7872.554,4057.52,0,3815.034,3815.034,3815.034,4057.52,29603.61,0,3815.034,0,4057.52,1834.1,9868.63,27867.75,1735.86,385.32,0,3429.714,74821.75,4187168.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398672,0,0,0,64220,0,0,0,0,0,0,0,0,110485,0,0,0,0,0,0,0,0,0,0,0,0,0,63679,46358,0,0,1260771,0,0,0,159432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057.52,0,0,0,385.32,0,0,0,0,0,0,0,0,3429.714,0,0,0,0,0,0,0,0,0,0,0,0,0,1834.1,9868.63,0,0,27867.75,0,0,0,1735.86,423,38,18,-3.428571429,4.571428571,48.57142857,-16.57142857,-27.71428571,4
2021-07-04,422,62827.6675,55022.8,21804.27,55022.8,0,5293.6437,0.01,0,5293.6337,5293.6337,5293.6337,0.01,23609.08,0,5293.6337,0,0.01,3404.01,18400.26,22396.62,1212.46,90.3,0,5203.3337,74765.25,4323919.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15050,0,0,0,0,0,0,0,0,155506,0,0,0,0,0,0,0,0,0,0,0,0,0,240066,71369,0,0,1749199,0,0,0,145500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,90.3,0,0,0,0,0,0,0,0,5203.3337,0,0,0,0,0,0,0,0,0,0,0,0,0,3404.01,18400.26,0,0,22396.62,0,0,0,1212.46,422,54,19,-5.857142857,3.285714286,60.28571429,-18.28571429,-33.42857143,5.714285714
2021-07-11,320,62827.6675,2431,33778.79,0,2431,8753.3772,0,0,8753.3772,8753.3772,8753.3772,0,20688.21,0,8753.3772,0,0,2234.06,31544.73,19482.75,1205.46,1415.31,0,7338.0672,74765.25,3618506.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,235885,0,0,0,0,0,0,0,0,218634,0,0,0,0,0,0,0,0,0,0,0,0,0,101400,84504,0,0,1167492,0,0,0,149091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.31,0,0,0,0,0,0,0,0,7338.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,2234.06,31544.73,0,0,19482.75,0,0,0,1205.46,320,37,24,-3.428571429,3.142857143,48.28571429,-16.14285714,-26,4.714285714
